Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","3","Albania","5312","Area harvested","71","Rye","2018","2018","ha","976","","Official data"
"QC","Crops","3","Albania","5419","Yield","71","Rye","2018","2018","hg/ha","23053","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","71","Rye","2018","2018","tonnes","2250","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","15","Wheat","2018","2018","ha","65072","","Official data"
"QC","Crops","3","Albania","5419","Yield","15","Wheat","2018","2018","hg/ha","36927","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","15","Wheat","2018","2018","tonnes","240294","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","44","Barley","2018","2018","ha","1277512","","Official data"
"QC","Crops","4","Algeria","5419","Yield","44","Barley","2018","2018","hg/ha","15321","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","44","Barley","2018","2018","tonnes","1957327","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","56","Maize","2018","2018","ha","2250","","Official data"
"QC","Crops","4","Algeria","5419","Yield","56","Maize","2018","2018","hg/ha","18407","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","56","Maize","2018","2018","tonnes","4142","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","27","Rice, paddy","2018","2018","ha","150","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","20871","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","27","Rice, paddy","2018","2018","tonnes","313","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","15","Wheat","2018","2018","ha","2087003","","Official data"
"QC","Crops","4","Algeria","5419","Yield","15","Wheat","2018","2018","hg/ha","19076","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","15","Wheat","2018","2018","tonnes","3981219","","Official data"
"QC","Crops","7","Angola","5312","Area harvested","56","Maize","2018","2018","ha","2654698","Im","FAO data based on imputation methodology"
"QC","Crops","7","Angola","5419","Yield","56","Maize","2018","2018","hg/ha","8555","Fc","Calculated data"
"QC","Crops","7","Angola","5510","Production","56","Maize","2018","2018","tonnes","2271102","Im","FAO data based on imputation methodology"
"QC","Crops","7","Angola","5312","Area harvested","27","Rice, paddy","2018","2018","ha","78661","Im","FAO data based on imputation methodology"
"QC","Crops","7","Angola","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","7175","Fc","Calculated data"
"QC","Crops","7","Angola","5510","Production","27","Rice, paddy","2018","2018","tonnes","56441","Im","FAO data based on imputation methodology"
"QC","Crops","7","Angola","5312","Area harvested","15","Wheat","2018","2018","ha","2579","Im","FAO data based on imputation methodology"
"QC","Crops","7","Angola","5419","Yield","15","Wheat","2018","2018","hg/ha","10935","Fc","Calculated data"
"QC","Crops","7","Angola","5510","Production","15","Wheat","2018","2018","tonnes","2820","Im","FAO data based on imputation methodology"
"QC","Crops","8","Antigua and Barbuda","5312","Area harvested","56","Maize","2018","2018","ha","47","Im","FAO data based on imputation methodology"
"QC","Crops","8","Antigua and Barbuda","5419","Yield","56","Maize","2018","2018","hg/ha","15839","Fc","Calculated data"
"QC","Crops","8","Antigua and Barbuda","5510","Production","56","Maize","2018","2018","tonnes","75","Im","FAO data based on imputation methodology"
"QC","Crops","9","Argentina","5312","Area harvested","44","Barley","2018","2018","ha","1209995","","Official data"
"QC","Crops","9","Argentina","5419","Yield","44","Barley","2018","2018","hg/ha","41827","Fc","Calculated data"
"QC","Crops","9","Argentina","5510","Production","44","Barley","2018","2018","tonnes","5061069","","Official data"
"QC","Crops","9","Argentina","5312","Area harvested","56","Maize","2018","2018","ha","7138620","","Official data"
"QC","Crops","9","Argentina","5419","Yield","56","Maize","2018","2018","hg/ha","60883","Fc","Calculated data"
"QC","Crops","9","Argentina","5510","Production","56","Maize","2018","2018","tonnes","43462323","","Official data"
"QC","Crops","9","Argentina","5312","Area harvested","27","Rice, paddy","2018","2018","ha","198170","","Official data"
"QC","Crops","9","Argentina","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","69030","Fc","Calculated data"
"QC","Crops","9","Argentina","5510","Production","27","Rice, paddy","2018","2018","tonnes","1367968","","Official data"
"QC","Crops","9","Argentina","5312","Area harvested","71","Rye","2018","2018","ha","45034","","Official data"
"QC","Crops","9","Argentina","5419","Yield","71","Rye","2018","2018","hg/ha","19118","Fc","Calculated data"
"QC","Crops","9","Argentina","5510","Production","71","Rye","2018","2018","tonnes","86098","","Official data"
"QC","Crops","9","Argentina","5312","Area harvested","15","Wheat","2018","2018","ha","5822173","","Official data"
"QC","Crops","9","Argentina","5419","Yield","15","Wheat","2018","2018","hg/ha","31806","Fc","Calculated data"
"QC","Crops","9","Argentina","5510","Production","15","Wheat","2018","2018","tonnes","18518045","","Official data"
"QC","Crops","1","Armenia","5312","Area harvested","44","Barley","2018","2018","ha","52071","","Official data"
"QC","Crops","1","Armenia","5419","Yield","44","Barley","2018","2018","hg/ha","23846","Fc","Calculated data"
"QC","Crops","1","Armenia","5510","Production","44","Barley","2018","2018","tonnes","124167","","Official data"
"QC","Crops","1","Armenia","5312","Area harvested","56","Maize","2018","2018","ha","1383","","Official data"
"QC","Crops","1","Armenia","5419","Yield","56","Maize","2018","2018","hg/ha","55061","Fc","Calculated data"
"QC","Crops","1","Armenia","5510","Production","56","Maize","2018","2018","tonnes","7615","","Official data"
"QC","Crops","1","Armenia","5312","Area harvested","27","Rice, paddy","2018","2018","ha","","M","Data not available"
"QC","Crops","1","Armenia","5510","Production","27","Rice, paddy","2018","2018","tonnes","","M","Data not available"
"QC","Crops","1","Armenia","5312","Area harvested","71","Rye","2018","2018","ha","435","","Official data"
"QC","Crops","1","Armenia","5419","Yield","71","Rye","2018","2018","hg/ha","19356","Fc","Calculated data"
"QC","Crops","1","Armenia","5510","Production","71","Rye","2018","2018","tonnes","842","","Official data"
"QC","Crops","1","Armenia","5312","Area harvested","15","Wheat","2018","2018","ha","66378","","Official data"
"QC","Crops","1","Armenia","5419","Yield","15","Wheat","2018","2018","hg/ha","28240","Fc","Calculated data"
"QC","Crops","1","Armenia","5510","Production","15","Wheat","2018","2018","tonnes","187453","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","44","Barley","2018","2018","ha","4124158","","Official data"
"QC","Crops","10","Australia","5419","Yield","44","Barley","2018","2018","hg/ha","22438","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","44","Barley","2018","2018","tonnes","9253852","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","56","Maize","2018","2018","ha","52783","","Official data"
"QC","Crops","10","Australia","5419","Yield","56","Maize","2018","2018","hg/ha","73365","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","56","Maize","2018","2018","tonnes","387240","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","27","Rice, paddy","2018","2018","ha","61151","","Official data"
"QC","Crops","10","Australia","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","103860","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","27","Rice, paddy","2018","2018","tonnes","635113","","Official data"
"QC","Crops","10","Australia","5312","Area harvested","71","Rye","2018","2018","ha","43834","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5419","Yield","71","Rye","2018","2018","hg/ha","7018","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","71","Rye","2018","2018","tonnes","30762","Im","FAO data based on imputation methodology"
"QC","Crops","10","Australia","5312","Area harvested","15","Wheat","2018","2018","ha","10919180","","Official data"
"QC","Crops","10","Australia","5419","Yield","15","Wheat","2018","2018","hg/ha","19178","Fc","Calculated data"
"QC","Crops","10","Australia","5510","Production","15","Wheat","2018","2018","tonnes","20941134","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","44","Barley","2018","2018","ha","139270","","Official data"
"QC","Crops","11","Austria","5419","Yield","44","Barley","2018","2018","hg/ha","49908","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","44","Barley","2018","2018","tonnes","695072","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","56","Maize","2018","2018","ha","209903","","Official data"
"QC","Crops","11","Austria","5419","Yield","56","Maize","2018","2018","hg/ha","101492","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","56","Maize","2018","2018","tonnes","2130339","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","71","Rye","2018","2018","ha","40725","","Official data"
"QC","Crops","11","Austria","5419","Yield","71","Rye","2018","2018","hg/ha","43572","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","71","Rye","2018","2018","tonnes","177447","","Official data"
"QC","Crops","11","Austria","5312","Area harvested","15","Wheat","2018","2018","ha","292654","","Official data"
"QC","Crops","11","Austria","5419","Yield","15","Wheat","2018","2018","hg/ha","46846","Fc","Calculated data"
"QC","Crops","11","Austria","5510","Production","15","Wheat","2018","2018","tonnes","1370960","","Official data"
"QC","Crops","52","Azerbaijan","5312","Area harvested","44","Barley","2018","2018","ha","337155","","Official data"
"QC","Crops","52","Azerbaijan","5419","Yield","44","Barley","2018","2018","hg/ha","27170","Fc","Calculated data"
"QC","Crops","52","Azerbaijan","5510","Production","44","Barley","2018","2018","tonnes","916036","","Official data"
"QC","Crops","52","Azerbaijan","5312","Area harvested","56","Maize","2018","2018","ha","31715","","Official data"
"QC","Crops","52","Azerbaijan","5419","Yield","56","Maize","2018","2018","hg/ha","78177","Fc","Calculated data"
"QC","Crops","52","Azerbaijan","5510","Production","56","Maize","2018","2018","tonnes","247939","","Official data"
"QC","Crops","52","Azerbaijan","5312","Area harvested","27","Rice, paddy","2018","2018","ha","4034","","Official data"
"QC","Crops","52","Azerbaijan","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","29684","Fc","Calculated data"
"QC","Crops","52","Azerbaijan","5510","Production","27","Rice, paddy","2018","2018","tonnes","11975","","Official data"
"QC","Crops","52","Azerbaijan","5312","Area harvested","71","Rye","2018","2018","ha","237","","Official data"
"QC","Crops","52","Azerbaijan","5419","Yield","71","Rye","2018","2018","hg/ha","28671","Fc","Calculated data"
"QC","Crops","52","Azerbaijan","5510","Production","71","Rye","2018","2018","tonnes","680","","Official data"
"QC","Crops","52","Azerbaijan","5312","Area harvested","15","Wheat","2018","2018","ha","677834","","Official data"
"QC","Crops","52","Azerbaijan","5419","Yield","15","Wheat","2018","2018","hg/ha","29383","Fc","Calculated data"
"QC","Crops","52","Azerbaijan","5510","Production","15","Wheat","2018","2018","tonnes","1991683","","Official data"
"QC","Crops","12","Bahamas","5312","Area harvested","56","Maize","2018","2018","ha","85","Im","FAO data based on imputation methodology"
"QC","Crops","12","Bahamas","5419","Yield","56","Maize","2018","2018","hg/ha","87223","Fc","Calculated data"
"QC","Crops","12","Bahamas","5510","Production","56","Maize","2018","2018","tonnes","742","Im","FAO data based on imputation methodology"
"QC","Crops","16","Bangladesh","5312","Area harvested","44","Barley","2018","2018","ha","297","","Official data"
"QC","Crops","16","Bangladesh","5419","Yield","44","Barley","2018","2018","hg/ha","8215","Fc","Calculated data"
"QC","Crops","16","Bangladesh","5510","Production","44","Barley","2018","2018","tonnes","244","","Official data"
"QC","Crops","16","Bangladesh","5312","Area harvested","56","Maize","2018","2018","ha","400478","","Official data"
"QC","Crops","16","Bangladesh","5419","Yield","56","Maize","2018","2018","hg/ha","82104","Fc","Calculated data"
"QC","Crops","16","Bangladesh","5510","Production","56","Maize","2018","2018","tonnes","3288102","","Official data"
"QC","Crops","16","Bangladesh","5312","Area harvested","27","Rice, paddy","2018","2018","ha","11910361","Im","FAO data based on imputation methodology"
"QC","Crops","16","Bangladesh","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","47368","Fc","Calculated data"
"QC","Crops","16","Bangladesh","5510","Production","27","Rice, paddy","2018","2018","tonnes","56417319","Im","FAO data based on imputation methodology"
"QC","Crops","16","Bangladesh","5312","Area harvested","15","Wheat","2018","2018","ha","351228","","Official data"
"QC","Crops","16","Bangladesh","5419","Yield","15","Wheat","2018","2018","hg/ha","31301","Fc","Calculated data"
"QC","Crops","16","Bangladesh","5510","Production","15","Wheat","2018","2018","tonnes","1099373","","Official data"
"QC","Crops","14","Barbados","5312","Area harvested","56","Maize","2018","2018","ha","38","Im","FAO data based on imputation methodology"
"QC","Crops","14","Barbados","5419","Yield","56","Maize","2018","2018","hg/ha","29123","Fc","Calculated data"
"QC","Crops","14","Barbados","5510","Production","56","Maize","2018","2018","tonnes","109","","Official data"
"QC","Crops","57","Belarus","5312","Area harvested","44","Barley","2018","2018","ha","429030","","Official data"
"QC","Crops","57","Belarus","5419","Yield","44","Barley","2018","2018","hg/ha","22011","Fc","Calculated data"
"QC","Crops","57","Belarus","5510","Production","44","Barley","2018","2018","tonnes","944341","","Official data"
"QC","Crops","57","Belarus","5312","Area harvested","56","Maize","2018","2018","ha","174601","","Official data"
"QC","Crops","57","Belarus","5419","Yield","56","Maize","2018","2018","hg/ha","65173","Fc","Calculated data"
"QC","Crops","57","Belarus","5510","Production","56","Maize","2018","2018","tonnes","1137932","","Official data"
"QC","Crops","57","Belarus","5312","Area harvested","71","Rye","2018","2018","ha","251162","","Official data"
"QC","Crops","57","Belarus","5419","Yield","71","Rye","2018","2018","hg/ha","20007","Fc","Calculated data"
"QC","Crops","57","Belarus","5510","Production","71","Rye","2018","2018","tonnes","502505","","Official data"
"QC","Crops","57","Belarus","5312","Area harvested","15","Wheat","2018","2018","ha","659861","","Official data"
"QC","Crops","57","Belarus","5419","Yield","15","Wheat","2018","2018","hg/ha","27502","Fc","Calculated data"
"QC","Crops","57","Belarus","5510","Production","15","Wheat","2018","2018","tonnes","1814765","","Official data"
"QC","Crops","255","Belgium","5312","Area harvested","44","Barley","2018","2018","ha","42163","","Official data"
"QC","Crops","255","Belgium","5419","Yield","44","Barley","2018","2018","hg/ha","75990","Fc","Calculated data"
"QC","Crops","255","Belgium","5510","Production","44","Barley","2018","2018","tonnes","320395","","Official data"
"QC","Crops","255","Belgium","5312","Area harvested","56","Maize","2018","2018","ha","53987","","Official data"
"QC","Crops","255","Belgium","5419","Yield","56","Maize","2018","2018","hg/ha","82056","Fc","Calculated data"
"QC","Crops","255","Belgium","5510","Production","56","Maize","2018","2018","tonnes","442995","","Official data"
"QC","Crops","255","Belgium","5312","Area harvested","71","Rye","2018","2018","ha","620","","Official data"
"QC","Crops","255","Belgium","5419","Yield","71","Rye","2018","2018","hg/ha","37403","Fc","Calculated data"
"QC","Crops","255","Belgium","5510","Production","71","Rye","2018","2018","tonnes","2319","","Official data"
"QC","Crops","255","Belgium","5312","Area harvested","15","Wheat","2018","2018","ha","195686","","Official data"
"QC","Crops","255","Belgium","5419","Yield","15","Wheat","2018","2018","hg/ha","84434","Fc","Calculated data"
"QC","Crops","255","Belgium","5510","Production","15","Wheat","2018","2018","tonnes","1652249","","Official data"
"QC","Crops","23","Belize","5312","Area harvested","56","Maize","2018","2018","ha","18488","","Official data"
"QC","Crops","23","Belize","5419","Yield","56","Maize","2018","2018","hg/ha","42063","Fc","Calculated data"
"QC","Crops","23","Belize","5510","Production","56","Maize","2018","2018","tonnes","77766","","Official data"
"QC","Crops","23","Belize","5312","Area harvested","27","Rice, paddy","2018","2018","ha","2718","","Official data"
"QC","Crops","23","Belize","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","49209","Fc","Calculated data"
"QC","Crops","23","Belize","5510","Production","27","Rice, paddy","2018","2018","tonnes","13375","","Official data"
"QC","Crops","53","Benin","5312","Area harvested","56","Maize","2018","2018","ha","1157805","","Official data"
"QC","Crops","53","Benin","5419","Yield","56","Maize","2018","2018","hg/ha","13040","Fc","Calculated data"
"QC","Crops","53","Benin","5510","Production","56","Maize","2018","2018","tonnes","1509758","","Official data"
"QC","Crops","53","Benin","5312","Area harvested","27","Rice, paddy","2018","2018","ha","135185","","Official data"
"QC","Crops","53","Benin","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","33977","Fc","Calculated data"
"QC","Crops","53","Benin","5510","Production","27","Rice, paddy","2018","2018","tonnes","459313","","Official data"
"QC","Crops","18","Bhutan","5312","Area harvested","44","Barley","2018","2018","ha","1302","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5419","Yield","44","Barley","2018","2018","hg/ha","15318","Fc","Calculated data"
"QC","Crops","18","Bhutan","5510","Production","44","Barley","2018","2018","tonnes","1994","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5312","Area harvested","56","Maize","2018","2018","ha","27343","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5419","Yield","56","Maize","2018","2018","hg/ha","33993","Fc","Calculated data"
"QC","Crops","18","Bhutan","5510","Production","56","Maize","2018","2018","tonnes","92949","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5312","Area harvested","27","Rice, paddy","2018","2018","ha","20694","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","42888","Fc","Calculated data"
"QC","Crops","18","Bhutan","5510","Production","27","Rice, paddy","2018","2018","tonnes","88753","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5312","Area harvested","15","Wheat","2018","2018","ha","2130","Im","FAO data based on imputation methodology"
"QC","Crops","18","Bhutan","5419","Yield","15","Wheat","2018","2018","hg/ha","19439","Fc","Calculated data"
"QC","Crops","18","Bhutan","5510","Production","15","Wheat","2018","2018","tonnes","4141","Im","FAO data based on imputation methodology"
"QC","Crops","19","Bolivia (Plurinational State of)","5312","Area harvested","44","Barley","2018","2018","ha","53427","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","44","Barley","2018","2018","hg/ha","8726","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5510","Production","44","Barley","2018","2018","tonnes","46620","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5312","Area harvested","56","Maize","2018","2018","ha","462187","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","56","Maize","2018","2018","hg/ha","27282","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5510","Production","56","Maize","2018","2018","tonnes","1260926","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5312","Area harvested","27","Rice, paddy","2018","2018","ha","169776","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","31875","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5510","Production","27","Rice, paddy","2018","2018","tonnes","541157","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5312","Area harvested","71","Rye","2018","2018","ha","349","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","71","Rye","2018","2018","hg/ha","7873","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5510","Production","71","Rye","2018","2018","tonnes","275","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2018","2018","ha","199569","","Official data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2018","2018","hg/ha","15117","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2018","2018","tonnes","301689","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5312","Area harvested","44","Barley","2018","2018","ha","21901","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5419","Yield","44","Barley","2018","2018","hg/ha","36099","Fc","Calculated data"
"QC","Crops","80","Bosnia and Herzegovina","5510","Production","44","Barley","2018","2018","tonnes","79060","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5312","Area harvested","56","Maize","2018","2018","ha","191617","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5419","Yield","56","Maize","2018","2018","hg/ha","66400","Fc","Calculated data"
"QC","Crops","80","Bosnia and Herzegovina","5510","Production","56","Maize","2018","2018","tonnes","1272339","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5312","Area harvested","71","Rye","2018","2018","ha","3789","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5419","Yield","71","Rye","2018","2018","hg/ha","30111","Fc","Calculated data"
"QC","Crops","80","Bosnia and Herzegovina","5510","Production","71","Rye","2018","2018","tonnes","11409","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5312","Area harvested","15","Wheat","2018","2018","ha","73591","","Official data"
"QC","Crops","80","Bosnia and Herzegovina","5419","Yield","15","Wheat","2018","2018","hg/ha","40196","Fc","Calculated data"
"QC","Crops","80","Bosnia and Herzegovina","5510","Production","15","Wheat","2018","2018","tonnes","295810","","Official data"
"QC","Crops","20","Botswana","5312","Area harvested","56","Maize","2018","2018","ha","62211","Im","FAO data based on imputation methodology"
"QC","Crops","20","Botswana","5419","Yield","56","Maize","2018","2018","hg/ha","2110","Fc","Calculated data"
"QC","Crops","20","Botswana","5510","Production","56","Maize","2018","2018","tonnes","13126","Im","FAO data based on imputation methodology"
"QC","Crops","20","Botswana","5312","Area harvested","15","Wheat","2018","2018","ha","","M","Data not available"
"QC","Crops","20","Botswana","5510","Production","15","Wheat","2018","2018","tonnes","","M","Data not available"
"QC","Crops","21","Brazil","5312","Area harvested","44","Barley","2018","2018","ha","101370","","Official data"
"QC","Crops","21","Brazil","5419","Yield","44","Barley","2018","2018","hg/ha","32591","Fc","Calculated data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2018","2018","tonnes","330374","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","56","Maize","2018","2018","ha","16121147","","Official data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2018","2018","hg/ha","51044","Fc","Calculated data"
"QC","Crops","21","Brazil","5510","Production","56","Maize","2018","2018","tonnes","82288298","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","27","Rice, paddy","2018","2018","ha","1861313","","Official data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","63123","Fc","Calculated data"
"QC","Crops","21","Brazil","5510","Production","27","Rice, paddy","2018","2018","tonnes","11749192","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","71","Rye","2018","2018","ha","4897","","Official data"
"QC","Crops","21","Brazil","5419","Yield","71","Rye","2018","2018","hg/ha","16943","Fc","Calculated data"
"QC","Crops","21","Brazil","5510","Production","71","Rye","2018","2018","tonnes","8297","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","15","Wheat","2018","2018","ha","2065254","","Official data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","2018","2018","hg/ha","26238","Fc","Calculated data"
"QC","Crops","21","Brazil","5510","Production","15","Wheat","2018","2018","tonnes","5418711","","Official data"
"QC","Crops","26","Brunei Darussalam","5312","Area harvested","27","Rice, paddy","2018","2018","ha","783","","Official data"
"QC","Crops","26","Brunei Darussalam","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","20040","Fc","Calculated data"
"QC","Crops","26","Brunei Darussalam","5510","Production","27","Rice, paddy","2018","2018","tonnes","1569","","Official data"
"QC","Crops","27","Bulgaria","5312","Area harvested","44","Barley","2018","2018","ha","103570","","Official data"
"QC","Crops","27","Bulgaria","5419","Yield","44","Barley","2018","2018","hg/ha","42243","Fc","Calculated data"
"QC","Crops","27","Bulgaria","5510","Production","44","Barley","2018","2018","tonnes","437507","","Official data"
"QC","Crops","27","Bulgaria","5312","Area harvested","56","Maize","2018","2018","ha","444623","","Official data"
"QC","Crops","27","Bulgaria","5419","Yield","56","Maize","2018","2018","hg/ha","78224","Fc","Calculated data"
"QC","Crops","27","Bulgaria","5510","Production","56","Maize","2018","2018","tonnes","3478013","","Official data"
"QC","Crops","27","Bulgaria","5312","Area harvested","27","Rice, paddy","2018","2018","ha","11004","","Official data"
"QC","Crops","27","Bulgaria","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","57629","Fc","Calculated data"
"QC","Crops","27","Bulgaria","5510","Production","27","Rice, paddy","2018","2018","tonnes","63415","","Official data"
"QC","Crops","27","Bulgaria","5312","Area harvested","71","Rye","2018","2018","ha","8316","","Official data"
"QC","Crops","27","Bulgaria","5419","Yield","71","Rye","2018","2018","hg/ha","16566","Fc","Calculated data"
"QC","Crops","27","Bulgaria","5510","Production","71","Rye","2018","2018","tonnes","13776","","Official data"
"QC","Crops","27","Bulgaria","5312","Area harvested","15","Wheat","2018","2018","ha","1212012","","Official data"
"QC","Crops","27","Bulgaria","5419","Yield","15","Wheat","2018","2018","hg/ha","48122","Fc","Calculated data"
"QC","Crops","27","Bulgaria","5510","Production","15","Wheat","2018","2018","tonnes","5832449","","Official data"
"QC","Crops","233","Burkina Faso","5312","Area harvested","56","Maize","2018","2018","ha","1019181","","Official data"
"QC","Crops","233","Burkina Faso","5419","Yield","56","Maize","2018","2018","hg/ha","16681","Fc","Calculated data"
"QC","Crops","233","Burkina Faso","5510","Production","56","Maize","2018","2018","tonnes","1700127","","Official data"
"QC","Crops","233","Burkina Faso","5312","Area harvested","27","Rice, paddy","2018","2018","ha","170158","","Official data"
"QC","Crops","233","Burkina Faso","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","9459","Fc","Calculated data"
"QC","Crops","233","Burkina Faso","5510","Production","27","Rice, paddy","2018","2018","tonnes","160949","","Official data"
"QC","Crops","29","Burundi","5312","Area harvested","56","Maize","2018","2018","ha","190003","","Official data"
"QC","Crops","29","Burundi","5419","Yield","56","Maize","2018","2018","hg/ha","15289","Fc","Calculated data"
